chr1	11262503	11262530
chr1	114855224	114855258
chr1	11664234	11664267
chr1	11676984	11677025
chr1	11677318	11677356
chr1	11677489	11677524
chr1	11680898	11680939
chr1	11680995	11681033
chr1	11681055	11681080
chr1	11681179	11681217
chr1	11681250	11681300
chr1	11681435	11681470
chr1	11691561	11691601
chr1	11691627	11691724
chr1	153728031	153728068
chr1	205750018	205750056
chr1	2184777	2184802
chr1	2189600	2189675
chr1	2190433	2190458
chr1	2191386	2191414
chr1	2191826	2191868
chr1	2193718	2193771
chr1	2193980	2194015
chr1	2194188	2194246
chr1	2199370	2199419
chr1	2200483	2200514
chr1	2200873	2200906
chr1	2206320	2206359
chr1	226370869	226370898
chr1	226390357	226390411
chr1	231337359	231337388
chr1	231338110	231338141
chr1	40508697	40508756
chr1	45331967	45332005
chr1	45333063	45333087
chr1	45333209	45333238
chr1	45339868	45339907
chr1	45340134	45340173
chr1	46248022	46248047
chr1	46259970	46260014
chr1	62436679	62436707
chr1	62437149	62437180
chr1	62437288	62437320
chr10	100912915	100912947
chr10	101579064	101579094
chr10	101579244	101579294
chr10	101580489	101580523
chr10	101580732	101580755
chr10	101587501	101587525
chr10	129467148	129467211
chr10	49833032	49833086
chr10	60778568	60778625
chr10	6089027	6089053
chr10	6089168	6089194
chr10	6089419	6089447
chr10	6089560	6089598
chr10	67885262	67885281
chr10	68436819	68436857
chr10	97498468	97498498
chr10	97498533	97498558
chr10	97498639	97498685
chr11	108222773	108222823
chr11	112167325	112167377
chr11	112167427	112167449
chr11	11841396	11841429
chr11	11841600	11841642
chr11	125626298	125626328
chr11	125626410	125626443
chr11	18322461	18322484
chr11	45929644	45929699
chr11	45930905	45930924
chr11	45933404	45933439
chr11	45933593	45933620
chr11	45934402	45934430
chr11	45946019	45946058
chr11	45965475	45965499
chr11	46120382	46120419
chr11	47214931	47214958
chr11	57299896	57299928
chr11	57302482	57302512
chr11	57302784	57302836
chr11	57302904	57302940
chr11	57310339	57310376
chr11	57311205	57311239
chr11	57311243	57311268
chr11	57311387	57311431
chr11	57326178	57326204
chr11	57330619	57330646
chr11	57335559	57335615
chr11	57335771	57335828
chr11	61299693	61299729
chr11	61300074	61300121
chr11	61333353	61333396
chr11	61792691	61792742
chr11	61793079	61793115
chr11	6395461	6395499
chr11	6395515	6395547
chr11	6396291	6396324
chr11	6401744	6401772
chr11	6401888	6401925
chr11	6402050	6402106
chr11	6403381	6403416
chr11	6403679	6403725
chr11	6404806	6404854
chr11	6419344	6419379
chr11	65079394	65079439
chr11	65712843	65712878
chr11	65713835	65713905
chr11	65857238	65857286
chr11	65860163	65860193
chr11	65860635	65860666
chr11	65860939	65860966
chr11	67119416	67119456
chr11	67119583	67119615
chr11	67119602	67119653
chr11	67119743	67119770
chr11	67119787	67119825
chr11	67352030	67352046
chr11	67352651	67352676
chr11	67353320	67353350
chr11	67356780	67356814
chr11	67391936	67391980
chr11	69654332	69654356
chr11	69657104	69657144
chr11	69657227	69657266
chr11	69658083	69658135
chr11	69658253	69658289
chr11	69658331	69658380
chr11	69666841	69666857
chr11	69668331	69668354
chr11	69674749	69674792
chr11	69675251	69675283
chr11	73430702	73430743
chr11	73598112	73598148
chr11	73598161	73598195
chr11	74592551	74592578
chr11	74592734	74592784
chr11	74592929	74592959
chr12	109098129	109098179
chr12	109098259	109098285
chr12	132672515	132672545
chr12	132675918	132675946
chr12	2859390	2859413
chr12	2859454	2859487
chr12	2876965	2877016
chr12	2877049	2877116
chr12	4308492	4308519
chr12	4321225	4321268
chr12	54172805	54172858
chr12	54183869	54183894
chr12	54188911	54188939
chr12	54188985	54189008
chr12	55966751	55966790
chr12	56224439	56224471
chr12	65824118	65824164
chr12	65824170	65824210
chr12	65824636	65824664
chr12	65824873	65824903
chr12	916313	916345
chr12	93441212	93441245
chr12	93442036	93442061
chr12	93442064	93442102
chr12	93442140	93442181
chr13	113208241	113208275
chr13	113208798	113208831
chr13	30465087	30465107
chr13	30465232	30465305
chr13	30617292	30617316
chr13	32586484	32586513
chr14	100238355	100238418
chr14	100238502	100238529
chr14	100238662	100238687
chr14	100239089	100239130
chr14	102592763	102592834
chr14	103697683	103697721
chr14	103697846	103697884
chr14	103698895	103698919
chr14	103707251	103707281
chr14	103707363	103707397
chr14	103711578	103711614
chr14	105419836	105419864
chr14	105464094	105464129
chr14	105464660	105464695
chr14	20298801	20298839
chr14	20300587	20300617
chr14	24171977	24171999
chr14	24172647	24172705
